epoch,time,memory,val_loss,jaccard,f1,train_loss
280,13380.782515764236,98636800,0.1401583061908799,0.5691448226344622,0.6808751443780302,0.06207749291358945
281,13430.092810630798,98636800,0.14168020059130973,0.5817709910289857,0.7011255053039017,0.0616778723380412
282,13477.992911815643,98636800,0.12876476824147723,0.5819809740256393,0.7095614217878475,0.061971823265596936
283,13525.912643909454,98636800,0.16408260839164687,0.586330356025406,0.6932644838620102,0.061742776705113314
284,13573.099279880524,98636800,0.1194177491160104,0.5661807225105611,0.7014668048515146,0.0617785309417433
285,13620.68315410614,98636800,0.11999583631855829,0.5688081422656502,0.6982924050473153,0.061988395361784986
286,13667.909411430359,98636800,0.1255146709078283,0.5706627813697224,0.69934825667132,0.061942798283416776
287,13714.96343946457,98636800,0.14357630244320355,0.5677077931473683,0.6840197732021018,0.06172807915669042
288,13761.578255653381,98636800,0.11731139704653014,0.5344818106719426,0.6583723580764782,0.061549208695136116
289,13809.0508081913,98636800,0.12034570204382791,0.5690881079996973,0.6950870524061487,0.061801886204652524
290,13855.63291811943,98636800,0.15089922663359406,0.5841534223781168,0.6823827635191132,0.061619438692107974
291,13903.975466489792,98636800,0.14464281026647627,0.5778443538852738,0.6887640818998806,0.06172486218854409
292,13951.521637678146,98636800,0.11276344400986259,0.561406800721554,0.7066333890867088,0.06163307589843708
293,13998.580734014511,98636800,0.15569611873950437,0.577547505271471,0.675133999629586,0.06164562300966981
294,14046.710642337799,98636800,0.12312004591499691,0.5576561563464284,0.6915012846239432,0.06187982268918019
295,14094.21543765068,98636800,0.14302963642460098,0.5508861284487878,0.6546628634618046,0.061647970930252295
296,14142.124270915985,98636800,0.13907833969911226,0.5329584401429243,0.6162887936667468,0.061415424087328856
297,14190.030789852142,98636800,0.1244258745488538,0.5872305856287299,0.7037904053292376,0.0615020810561971
298,14237.01338338852,98636800,0.12661930493229157,0.5519092810371364,0.6871771408431798,0.06154705379910481
299,14284.40382695198,98636800,0.13212269035063254,0.5658331283320047,0.6988389288219637,0.0616698486824708
300,14331.928766489029,98636800,0.11968816837471398,0.5718788226505905,0.7030046196331732,0.06156644281819284
